C:\Anaconda\envs\tensorflow\python.exe G:/Projekte/GitHub/TensorFlow/TensorFlow/traicy/cnn/DEBUG.py
Tue Apr 24 18:22:03 2018    restats

         3429110 function calls (3287607 primitive calls) in 5.206 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\framework\importer.py:207(<dictcomp>)
       34    0.000    0.000    0.001    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\ops\variables.py:961(from_proto)
        1    0.000    0.000    0.005    0.005 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\ops\nn_impl.py:15(<module>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\platform\gfile.py:16(<module>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\integrate\quadrature.py:1(<module>)
        1    0.000    0.000    0.009    0.009 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\optimize\_minimize.py:8(<module>)
        1    0.000    0.000    0.001    0.001 C:\Anaconda\envs\tensorflow\lib\site-packages\dask\array\creation.py:1(<module>)
        1    0.000    0.000    0.627    0.627 C:\Anaconda\envs\tensorflow\lib\site-packages\skimage\io\__init__.py:5(<module>)
        1    0.000    0.000    0.009    0.009 C:\Anaconda\envs\tensorflow\lib\site-packages\skimage\io\_plugins\pil_plugin.py:10(imread)
        6    0.000    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:980(_recalculate)
       17    0.000    0.000    0.001    0.000 C:\Anaconda\envs\tensorflow\lib\abc.py:151(register)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\datetime.py:1949(timezone)
        1    0.000    0.000    0.001    0.001 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\matrixlib\__init__.py:3(<module>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\zipfile.py:5(<module>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\opcode.py:5(<module>)
      250    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\google\protobuf\descriptor.py:293(<genexpr>)
       31    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\ops\session_ops.py:253(_get_handle_feeder)
        1    0.000    0.000    0.014    0.014 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\ops\data_flow_grad.py:16(<module>)
       47    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\ipaddress.py:158(_split_optional_netmask)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\lib\io\file_io.py:36(FileIO)
        1    0.000    0.000    0.001    0.001 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\optimize\lbfgsb.py:9(<module>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\keras\initializers\__init__.py:15(<module>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\dask\compatibility.py:2(<module>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\datetime.py:1360(datetime)
       58    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\google\protobuf\internal\type_checkers.py:62(SupportsOpenEnums)
        1    0.000    0.000    0.008    0.008 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\ops\parsing_ops.py:16(<module>)
        1    0.000    0.000    0.013    0.013 C:\Anaconda\envs\tensorflow\lib\site-packages\yaml\loader.py:2(<module>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\ctypes\wintypes.py:2(<module>)
        1    0.000    0.000    0.006    0.006 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\core\base.py:3(<module>)
        1    0.000    0.000    0.432    0.432 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\backends\__init__.py:19(pylab_setup)
       17    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\textwrap.py:179(<listcomp>)
        4    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\logging\__init__.py:1266(__init__)
       28    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\google\protobuf\internal\encoder.py:579(SpecificEncoder)
       14    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\framework\ops.py:3528(as_default)
        1    0.000    0.000    0.003    0.003 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\core\tools\datetimes.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\multiprocessing\process.py:10(<module>)
        1    0.000    0.000    0.013    0.013 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\summary\summary.py:34(<module>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\training\checkpoint_state_pb2.py:4(<module>)
        2    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pytz\lazy.py:136(__new__)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\core\base.py:686(IndexOpsMixin)
       47    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pyparsing.py:2409(parseImpl)
        1    0.000    0.000    0.001    0.001 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\core\sparse\frame.py:4(<module>)
        1    0.000    0.000    0.004    0.004 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\ops\linalg\linalg.py:15(<module>)
        1    0.000    0.000    0.001    0.001 C:\Anaconda\envs\tensorflow\lib\site-packages\PIL\TiffTags.py:20(<module>)
       95    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\abc.py:9(abstractmethod)
        1    0.000    0.000    0.012    0.012 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\ops\io_ops.py:67(<module>)
        1    0.000    0.000    0.001    0.001 C:\Anaconda\envs\tensorflow\lib\multiprocessing\context.py:1(<module>)
       68    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\ipaddress.py:1251(__init__)
        1    0.000    0.000    0.006    0.006 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\optimize\minpack.py:1(<module>)
        7    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\dateutil\parser.py:298(_convert)
        1    0.000    0.000    0.001    0.001 C:\Anaconda\envs\tensorflow\lib\site-packages\toolz\functoolz.py:1(<module>)
       70    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\dask\utils.py:383(dispatch)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\cloudpickle\cloudpickle.py:252(CloudPickler)
        1    0.000    0.000    0.008    0.008 C:\Anaconda\envs\tensorflow\lib\site-packages\skimage\color\__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\framework\ops.py:3634(get_collection)
        1    0.000    0.000    0.002    0.002 C:\Anaconda\envs\tensorflow\lib\uuid.py:45(<module>)
       65    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\cbook\deprecation.py:109(deprecated)
    36/17    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\dask\utils.py:360(register)
       23    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\core\numerictypes.py:217(_evalname)
        1    0.000    0.000    0.006    0.006 C:\Anaconda\envs\tensorflow\lib\unittest\case.py:1(<module>)
        3    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\logging\__init__.py:1210(_fixupParents)
      166    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\ipaddress.py:417(_check_int_address)
       70    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\rcsetup.py:216(validate_int)
    34/26    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pyparsing.py:3412(__str__)
       85    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\cycler.py:138(keys)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\ops\gen_user_ops.py:49(_InitOpDefLibrary)
       22    0.000    0.000    0.001    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\dask\array\chunk.py:15(keepdims_wrapper)
        1    0.000    0.000    0.016    0.016 C:\Anaconda\envs\tensorflow\lib\unittest\__init__.py:45(<module>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\base64.py:3(<module>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\ctypes\wintypes.py:155(WIN32_FIND_DATAW)
        2    0.000    0.000    0.005    0.002 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\core\generic.py:7052(_add_series_or_dataframe_operations)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\cm.py:86(<dictcomp>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\quiver.py:15(<module>)
        1    0.000    0.000    0.002    0.002 C:\Anaconda\envs\tensorflow\lib\site-packages\PIL\JpegImagePlugin.py:35(<module>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\PIL\PngImagePlugin.py:34(<module>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\calendar.py:6(<module>)
       51    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pkg_resources\_vendor\six.py:177(_add_module)
        1    0.000    0.000    0.007    0.007 C:\Anaconda\envs\tensorflow\lib\site-packages\google\protobuf\internal\python_message.py:49(<module>)
       22    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\framework\ops.py:2822(version)
        1    0.000    0.000    0.004    0.004 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\ops\gen_candidate_sampling_ops.py:4(<module>)
        1    0.000    0.000    0.001    0.001 C:\Anaconda\envs\tensorflow\lib\site-packages\google\protobuf\json_format.py:41(<module>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\colors.py:64(__init__)
      205    0.000    0.000    0.000    0.000 {method 'items' of 'collections.OrderedDict' objects}
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\ast.py:26(<module>)
       12    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\ctypeslib.py:331(prep_simple)
      100    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pkg_resources\_vendor\packaging\version.py:47(__lt__)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\tseries\offsets.py:2808(Day)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\core\indexes\timedeltas.py:103(TimedeltaIndex)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\core\indexes\timedeltas.py:1(<module>)
       28    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\ipaddress.py:1613(_make_netmask)
        1    0.000    0.000    0.001    0.001 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\linalg\matfuncs.py:5(<module>)
       62    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pytz\lazy.py:93(lazy)
        1    0.000    0.000    0.001    0.001 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\texmanager.py:34(<module>)
        1    0.000    0.000    0.001    0.001 C:\Anaconda\envs\tensorflow\lib\site-packages\google\protobuf\internal\api_implementation.py:32(<module>)
        1    0.000    0.000    0.008    0.008 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\ops\image_ops_impl.py:16(<module>)
        1    0.000    0.000    0.002    0.002 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\artist.py:1(<module>)
       69    0.000    0.000    0.000    0.000 {method 'insert' of 'list' objects}
       17    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\textwrap.py:336(_split_chunks)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\pathlib.py:107(_WindowsFlavour)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\core\defchararray.py:17(<module>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\core\framework\versions_pb2.py:4(<module>)
       10    0.000    0.000    0.790    0.079 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\framework\ops.py:4721(_eval_using_default_session)
       17    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\util\tf_contextlib.py:25(contextmanager)
       15    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\ops\math_ops.py:882(_OverrideBinaryOperatorHelper)
        2    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\util\_decorators.py:124(decorate)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\feature_column\feature_column_lib.py:15(<module>)
        1    0.000    0.000    0.003    0.003 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\font_manager.py:973(json_load)
       64    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\os.py:728(check_str)
        1    0.000    0.000    0.004    0.004 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\ops\gen_state_ops.py:4(<module>)
       78    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\ops\variables.py:876(name)
        1    0.000    0.000    0.696    0.696 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\training\saver.py:1751(import_meta_graph)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\sparse\data.py:7(<module>)
        1    0.000    0.000    0.003    0.003 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\core\config.py:49(<module>)
        1    0.000    0.000    0.001    0.001 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\core\groupby.py:4220(DataFrameGroupBy)
        1    0.000    0.000    0.001    0.001 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\core\indexes\category.py:1(<module>)
       21    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\rcsetup.py:306(<listcomp>)
       17    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pyparsing.py:3518(__init__)
      199    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\toolz\_signatures.py:827(<genexpr>)
        1    0.000    0.000    0.002    0.002 C:\Anaconda\envs\tensorflow\lib\xml\etree\ElementTree.py:34(<module>)
        1    0.000    0.000    0.001    0.001 C:\Anaconda\envs\tensorflow\lib\hashlib.py:54(<module>)
        2    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\google\protobuf\text_format.py:171(_IsMapEntry)
       13    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\framework\tensor_shape.py:785(is_fully_defined)
        1    0.000    0.000    0.003    0.003 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\ops\gen_parsing_ops.py:4(<module>)
        1    0.000    0.000    0.394    0.394 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\keras\_impl\keras\__init__.py:16(<module>)
        1    0.000    0.000    0.001    0.001 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\ops\rnn_cell_impl.py:22(<module>)
        8    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\yaml\resolver.py:25(add_implicit_resolver)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\yaml\representer.py:2(<module>)
        1    0.000    0.000    0.001    0.001 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\optimize\slsqp.py:14(<module>)
       12    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\io\formats\printing.py:158(pprint_thing)
      138    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\core\computation\expr.py:147(<genexpr>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\io\sql.py:5(<module>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\tri\triinterpolate.py:601(_ReducedHCT_Element)
        1    0.000    0.000    0.000    0.000 {built-in method tensorflow.python._pywrap_tensorflow_internal.TFE_Py_InitEagerTensor}
       72    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
        3    0.000    0.000    0.001    0.000 C:\Anaconda\envs\tensorflow\lib\encodings\__init__.py:71(search_function)
       60    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\core\function_base.py:13(_index_deprecate)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\argparse.py:62(<module>)
        1    0.000    0.000    0.005    0.005 C:\Anaconda\envs\tensorflow\lib\platform.py:10(<module>)
      133    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\six.py:88(__init__)
        3    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\six.py:826(__new__)
       32    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\google\protobuf\internal\encoder.py:343(MapSizer)
       35    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\framework\ops.py:90(_override_helper)
       31    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\framework\ops.py:4517(is_feedable)
       11    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\client\session.py:257(__init__)
        1    0.000    0.000    0.015    0.015 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\keras\_impl\keras\callbacks.py:16(<module>)
      102    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pyparsing.py:2137(streamline)
       42    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\toolz\functoolz.py:825(<genexpr>)
    36/15    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\dask\utils.py:362(wrapper)
        1    0.000    0.000    0.001    0.001 C:\Anaconda\envs\tensorflow\lib\site-packages\dask\array\random.py:1(<module>)
        6    0.000    0.000    0.021    0.004 C:\Anaconda\envs\tensorflow\lib\site-packages\pkg_resources\extern\__init__.py:35(load_module)
        1    0.000    0.000    0.009    0.009 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\ops\string_ops.py:30(<module>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\training\input.py:20(<module>)
       49    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pyparsing.py:388(__getitem__)
       25    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pyparsing.py:3975(__init__)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\backends\backend_qt5agg.py:22(FigureCanvasQTAggBase)
       60    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\core\numeric.py:1917(isscalar)
        1    0.000    0.000    0.001    0.001 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\core\fromnumeric.py:3(<module>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\token.py:74(<dictcomp>)
       14    0.000    0.000    0.031    0.002 C:\Anaconda\envs\tensorflow\lib\site-packages\six.py:159(_resolve)
        1    0.000    0.000    0.002    0.002 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\ops\gen_resource_variable_ops.py:4(<module>)
       31    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\util\nest.py:94(is_sequence)
        1    0.000    0.000    0.009    0.009 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\ops\random_ops.py:15(<module>)
        1    0.000    0.000    0.008    0.008 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\data\ops\dataset_ops.py:15(<module>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\multiprocessing\reduction.py:10(<module>)
        1    0.000    0.000    0.002    0.002 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\sparse\csr.py:1(<module>)
        1    0.000    0.000    0.003    0.003 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\optimize\_lsq\least_squares.py:1(<module>)
        1    0.000    0.000    0.000    0.000 <string>:5(MetricInfo)
        1    0.000    0.000    0.006    0.006 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\ops\bitwise_ops.py:24(<module>)
        1    0.000    0.000    0.002    0.002 C:\Anaconda\envs\tensorflow\lib\site-packages\dask\local.py:114(<module>)
        1    0.000    0.000    0.001    0.001 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\fftpack\basic.py:3(<module>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\widgets.py:10(<module>)
        1    0.000    0.000    0.009    0.009 C:\Anaconda\envs\tensorflow\lib\email\utils.py:5(<module>)
       26    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\util\deprecation.py:86(deprecated)
        1    0.000    0.000    0.001    0.001 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\ops\sparse_ops.py:43(<module>)
        1    0.000    0.000    0.004    0.004 C:\Anaconda\envs\tensorflow\lib\site-packages\yaml\resolver.py:2(<module>)
        1    0.000    0.000    0.002    0.002 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\ops\gen_set_ops.py:4(<module>)
        9    0.000    0.000    0.002    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\_lib\decorator.py:224(decorate)
       18    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\core\ops.py:1384(_comp_method_PANEL)
        1    0.000    0.000    0.001    0.001 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\core\indexes\numeric.py:1(<module>)
        1    0.000    0.000    0.002    0.002 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\transforms.py:30(<module>)
        1    0.000    0.000    0.001    0.001 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\axis.py:3(<module>)
        5    0.000    0.000    0.001    0.000 C:\Anaconda\envs\tensorflow\lib\warnings.py:119(filterwarnings)
        7    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\lib\function_base.py:2695(__init__)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\google\protobuf\text_format.py:1543(ParseEnum)
        1    0.000    0.000    0.166    0.166 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\framework\importer.py:16(<module>)
        1    0.000    0.000    0.003    0.003 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\linalg\basic.py:7(<module>)
        8    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\core\generic.py:7277(_make_min_count_stat_function)
       11    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\cbook\deprecation.py:174(finalize)
        1    0.000    0.000    0.001    0.001 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\ops\gen_bitwise_ops.py:4(<module>)
        1    0.000    0.000    0.032    0.032 C:\Anaconda\envs\tensorflow\lib\site-packages\dask\__init__.py:1(<module>)
        2    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\cm.py:63(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\lines.py:234(Line2D)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\offsetbox.py:15(<module>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\projections\polar.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\mpl_toolkits\axes_grid1\mpl_axes.py:1(<module>)
       48    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\collections\__init__.py:867(__init__)
        8    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\ctypes\__init__.py:73(CFUNCTYPE)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\core\numerictypes.py:778(_construct_lookups)
       30    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\core\getlimits.py:26(_fr1)
        2    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\ma\core.py:2934(__array_finalize__)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\subprocess.py:42(<module>)
      118    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\opcode.py:39(def_op)
       50    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3540(<genexpr>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\framework\ops.py:2579(Graph)
        1    0.000    0.000    0.019    0.019 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\keras\_impl\keras\engine\training.py:16(<module>)
        1    0.000    0.000    0.004    0.004 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\framework\meta_graph.py:16(<module>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\training\supervisor.py:15(<module>)
        1    0.000    0.000    0.008    0.008 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\sparse\linalg\isolve\__init__.py:1(<module>)
        1    0.000    0.000    0.001    0.001 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\_lib\decorator.py:33(<module>)
        1    0.000    0.000    0.001    0.001 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\interpolate\_fitpack_impl.py:22(<module>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\ops\losses\losses_impl.py:15(<module>)
