C:\Anaconda\envs\tensorflow\python.exe G:/Projekte/GitHub/TensorFlow/TensorFlow/traicy/filters/DEBUG.py
Tue Apr 24 19:51:56 2018    FilterResult

         1783975 function calls (1771252 primitive calls) in 4.838 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      204    0.000    0.000    0.002    0.000 C:\Anaconda\envs\tensorflow\lib\pickle.py:705(save_str)
      872    0.000    0.000    0.002    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\PIL\TiffTags.py:30(cvt_enum)
        2    0.000    0.000    0.000    0.000 {method 'write' of '_io.TextIOWrapper' objects}
      835    0.000    0.000    0.001    0.000 {method 'encode' of 'str' objects}
      480    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\pickle.py:436(put)
      272    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\sre_compile.py:388(_simple)
      135    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\toolz\functoolz.py:174(__init__)
       60    0.000    0.000    0.001    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\PIL\PngImagePlugin.py:664(putchunk)
      284    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\enum.py:351(__setattr__)
  512/256    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\lib\npyio.py:966(pack_items)
     2684    0.000    0.000    0.000    0.000 {built-in method builtins.id}
        4    0.000    0.000    0.000    0.000 {method 'ptp' of 'numpy.ndarray' objects}
      416    0.000    0.000    0.010    0.000 C:\Anaconda\envs\tensorflow\lib\_collections_abc.py:742(__iter__)
      106    0.000    0.000    0.000    0.000 {method 'findall' of '_sre.SRE_Pattern' objects}
      773    0.000    0.000    0.001    0.000 C:\Anaconda\envs\tensorflow\lib\inspect.py:505(_is_wrapper)
       77    0.000    0.000    0.003    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\dask\array\ufunc.py:19(copy_docstring)
     2796    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\inspect.py:2788(parameters)
     1052    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\sre_parse.py:159(__len__)
       84    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\docstring.py:44(__call__)
        1    0.000    0.000    0.007    0.007 C:\Anaconda\envs\tensorflow\lib\site-packages\cv2\__init__.py:1(<module>)
       28    0.000    0.000    2.600    0.093 C:\Anaconda\envs\tensorflow\lib\site-packages\skimage\io\manage_plugins.py:175(call_plugin)
       67    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\sre_compile.py:378(<listcomp>)
        4    0.000    0.000    0.010    0.003 .\ImageFilter.py:92(borders)
      978    0.000    0.000    0.000    0.000 {method 'find' of 'bytearray' objects}
      233    0.000    0.000    0.005    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\toolz\_signatures.py:669(expand_sig)
        1    0.000    0.000    0.043    0.043 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\__init__.py:101(<module>)
        8    0.000    0.000    0.003    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\skimage\io\_plugins\pil_plugin.py:10(imread)
      444    0.000    0.000    0.001    0.000 C:\Anaconda\envs\tensorflow\lib\re.py:184(sub)
      927    0.000    0.000    0.000    0.000 <string>:12(__new__)
      927    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:707(find_spec)
       17    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\linalg\lapack.py:566(_compute_lwork)
        4    0.000    0.000    0.002    0.001 C:\Anaconda\envs\tensorflow\lib\site-packages\skimage\transform\_warps.py:208(rotate)
     1444    0.000    0.000    0.000    0.000 {method 'partition' of 'str' objects}
      184    0.000    0.000    0.001    0.000 C:\Anaconda\envs\tensorflow\lib\enum.py:795(__or__)
      435    0.000    0.000    0.003    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\colors.py:104(is_color_like)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\_mathtext_data.py:3(<module>)
      256    0.000    0.000    0.001    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\lib\npyio.py:1019(<listcomp>)
  253/136    0.000    0.000    0.009    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\toolz\functoolz.py:747(_check_sigspec)
      214    0.000    0.000    0.000    0.000 {built-in method builtins.sorted}
   120/12    0.000    0.000    0.003    0.000 C:\Anaconda\envs\tensorflow\lib\pickle.py:723(save_tuple)
       12    0.000    0.000    0.001    0.000 C:\Anaconda\envs\tensorflow\lib\enum.py:623(<listcomp>)
       29    0.000    0.000    0.003    0.000 C:\Anaconda\envs\tensorflow\lib\_collections_abc.py:824(update)
      125    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\sre_parse.py:223(__init__)
       92    0.000    0.000    0.004    0.000 <frozen importlib._bootstrap_external>:1322(path_hook_for_FileFinder)
      112    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\fractions.py:84(__new__)
1127/1033    0.000    0.000    0.001    0.000 {built-in method builtins.issubclass}
       36    0.000    0.000    0.000    0.000 {built-in method _ctypes.POINTER}
      334    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\_lib\_util.py:301(<listcomp>)
      224    0.000    0.000    0.002    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\rcsetup.py:348(validate_color_for_prop_cycle)
      216    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\sre_parse.py:342(_escape)
      124    0.000    0.000    0.013    0.000 C:\Anaconda\envs\tensorflow\lib\sre_compile.py:542(_code)
       36    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\ntpath.py:471(normpath)
       84    0.000    0.000    0.001    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pyparsing.py:3238(__init__)
       54    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\ma\core.py:891(__init__)
       17    0.000    0.000    0.004    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\rcsetup.py:793(validate_cycler)
        4    0.000    0.000    0.000    0.000 {skimage.morphology._skeletonize_cy._fast_skeletonize}
      141    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\inspect.py:1818(_signature_is_functionlike)
       35    0.000    0.000    0.000    0.000 {built-in method _pickle.dumps}
      257    0.000    0.000    0.001    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\lib\npyio.py:982(split_line)
       31    0.000    0.000    0.004    0.000 C:\Anaconda\envs\tensorflow\lib\linecache.py:82(updatecache)
       16    0.000    0.000    0.037    0.002 C:\Anaconda\envs\tensorflow\lib\site-packages\skimage\io\_plugins\pil_plugin.py:205(imsave)
       12    0.000    0.000    2.563    0.214 C:\Anaconda\envs\tensorflow\lib\site-packages\skimage\io\_io.py:17(imread)
      400    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\PIL\JpegImagePlugin.py:425(_fixup)
       16    0.000    0.000    0.010    0.001 C:\Anaconda\envs\tensorflow\lib\site-packages\PIL\JpegImagePlugin.py:433(<dictcomp>)
       12    0.000    0.000    0.002    0.000 C:\Anaconda\envs\tensorflow\lib\configparser.py:679(read)
        1    0.000    0.000    0.164    0.164 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\pyplot.py:19(<module>)
      513    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\toolz\_signatures.py:625(<genexpr>)
       81    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\lib\utils.py:74(__call__)
     1344    0.000    0.000    0.000    0.000 {method 'write' of '_io.BytesIO' objects}
  263/261    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pyparsing.py:349(__init__)
        8    0.000    0.000    0.013    0.002 C:\Anaconda\envs\tensorflow\lib\site-packages\PIL\JpegImagePlugin.py:304(_open)
      358    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\functools.py:74(wraps)
       35    0.000    0.000    0.008    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\dask\base.py:600(tokenize)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\dask\array\random.py:46(__init__)
       20    0.000    0.000    0.203    0.010 C:\Anaconda\envs\tensorflow\lib\site-packages\PIL\Image.py:2266(new)
        6    0.000    0.000    0.002    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\patches.py:1807(_pprint_styles)
      472    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\PIL\TiffImagePlugin.py:680(_ensure_read)
        1    0.000    0.000    0.001    0.001 C:\Anaconda\envs\tensorflow\lib\site-packages\six.py:21(<module>)
  201/101    0.000    0.000    0.008    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\toolz\functoolz.py:805(num_required_args)
      106    0.000    0.000    0.001    0.000 C:\Anaconda\envs\tensorflow\lib\textwrap.py:414(dedent)
       38    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\dask\array\random.py:18(_)
       12    0.000    0.000    0.001    0.000 C:\Anaconda\envs\tensorflow\lib\configparser.py:1296(__init__)
       70    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\core\getlimits.py:507(__init__)
      112    0.000    0.000    0.001    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\PIL\TiffImagePlugin.py:283(__init__)
        8    0.000    0.000    0.012    0.001 C:\Anaconda\envs\tensorflow\lib\site-packages\PIL\JpegImagePlugin.py:436(_getexif)
        1    0.000    0.000    0.002    0.002 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\ma\core.py:21(<module>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\pyplot.py:1820(get_plot_commands)
       16    0.000    0.000    0.000    0.000 {method 'readline' of '_io.BufferedReader' objects}
       28    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\ipaddress.py:2160(__init__)
       13    0.000    0.000    0.008    0.001 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\stats\_distn_infrastructure.py:2669(__init__)
      328    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\logging\__init__.py:1542(isEnabledFor)
      202    0.000    0.000    0.001    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\toolz\_signatures.py:623(num_pos_args)
      167    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\_weakrefset.py:36(__init__)
       66    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
      130    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:927(exec_module)
       38    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\compat\_inspect.py:142(formatargspec)
      112    0.000    0.000    0.001    0.000 C:\Anaconda\envs\tensorflow\lib\fractions.py:545(__hash__)
      122    0.000    0.000    0.000    0.000 {built-in method _imp.is_builtin}
   121/59    0.000    0.000    0.002    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pyparsing.py:3341(copy)
        8    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\core\numeric.py:1591(cross)
        1    0.000    0.000    0.022    0.022 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\rcsetup.py:15(<module>)
      415    0.000    0.000    0.000    0.000 {method 'mro' of 'type' objects}
      124    0.000    0.000    0.001    0.000 C:\Anaconda\envs\tensorflow\lib\sre_parse.py:828(fix_flags)
       67    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\sre_compile.py:376(_mk_bitmap)
        1    0.000    0.000    0.004    0.004 C:\Anaconda\envs\tensorflow\lib\site-packages\skimage\feature\orb.py:1(<module>)
       23    0.000    0.000    0.003    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pyparsing.py:1016(_trim_arity)
       38    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\skimage\measure\_regionprops.py:612(<genexpr>)
      304    0.000    0.000    0.001    0.000 {built-in method builtins.sum}
      205    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
      353    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\stats\_distn_infrastructure.py:43(instancemethod)
       24    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\configparser.py:1219(__init__)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\core\getlimits.py:3(<module>)
  140/104    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\sre_compile.py:414(_get_literal_prefix)
       72    0.000    0.000    0.000    0.000 {built-in method numpy.core.multiarray.arange}
      586    0.000    0.000    0.000    0.000 {built-in method builtins.max}
      226    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\stats\_distn_infrastructure.py:714(<genexpr>)
        1    0.000    0.000    0.003    0.003 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\mathtext.py:2763(<listcomp>)
      260    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\exifread\classes.py:16(__init__)
    72/12    0.000    0.000    0.005    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\cloudpickle\cloudpickle.py:334(save_function)
      294    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\rcsetup.py:124(validate_bool)
        8    0.000    0.000    0.001    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\PIL\JpegImagePlugin.py:481(_getmp)
     72/4    0.000    0.000    0.001    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pyparsing.py:1520(_parseCache)
       16    0.000    0.000    0.041    0.003 C:\Anaconda\envs\tensorflow\lib\site-packages\skimage\io\_io.py:107(imsave)
        2    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\stats\_distn_infrastructure.py:3379(get_distribution_names)
      510    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\sre_parse.py:81(groups)
        1    0.000    0.000    0.015    0.015 C:\Anaconda\envs\tensorflow\lib\site-packages\pyparsing.py:61(<module>)
       32    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\PIL\Image.py:440(_getencoder)
      124    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
      168    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\colors.py:407(__init__)
      160    0.000    0.000    0.005    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\cm.py:67(_generate_cmap)
      129    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\sre_parse.py:84(opengroup)
      716    0.000    0.000    0.000    0.000 {method 'items' of 'dict' objects}
    63/11    0.000    0.000    0.002    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pyparsing.py:3375(parseImpl)
        4    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\lib\arraysetops.py:388(in1d)
      146    0.000    0.000    0.003    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\rcsetup.py:74(f)
        1    0.000    0.000    0.000    0.000 {built-in method sys.getwindowsversion}
       84    0.000    0.000    0.002    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\rcsetup.py:95(<listcomp>)
       24    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\PIL\Image.py:539(_new)
       35    0.000    0.000    0.009    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\dask\delayed.py:122(delayed)
      126    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\core\_internal.py:715(_ufunc_doc_signature_formatter)
       32    0.000    0.000    0.000    0.000 {built-in method numpy.core.multiarray.concatenate}
       60    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\PIL\Image.py:519(__init__)
       11    0.000    0.000    0.002    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pyparsing.py:2631(__init__)
        4    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\ndimage\measurements.py:1300(<listcomp>)
      104    0.000    0.000    0.000    0.000 {built-in method nt.getcwd}
       16    0.000    0.000    0.000    0.000 {method 'partition' of 'numpy.ndarray' objects}
       16    0.000    0.000    0.003    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\skimage\io\_plugins\pil_plugin.py:154(ndarray_to_pil)
      430    0.000    0.000    0.000    0.000 {built-in method builtins.all}
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\_color_data.py:995(<dictcomp>)
      705    0.000    0.000    0.000    0.000 {method 'group' of '_sre.SRE_Match' objects}
    48/12    0.000    0.000    0.003    0.000 C:\Anaconda\envs\tensorflow\lib\pickle.py:539(save_reduce)
      287    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\toolz\functoolz.py:810(<genexpr>)
      672    0.000    0.000    0.000    0.000 {method 'read' of '_io.BytesIO' objects}
        4    0.000    0.000    0.000    0.000 {built-in method nt.access}
       66    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pyparsing.py:3697(__init__)
      394    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\artist.py:1211(aliased_name)
      429    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\copyreg.py:87(__newobj__)
        4    0.000    0.000    0.257    0.064 C:\Anaconda\envs\tensorflow\lib\site-packages\exifread\__init__.py:19(process_file)
        1    0.000    0.000    0.002    0.002 C:\Anaconda\envs\tensorflow\lib\tokenize.py:21(<module>)
     1706    0.000    0.000    0.000    0.000 {built-in method builtins.ord}
      719    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:825(get_filename)
       16    0.000    0.000    0.003    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\skimage\exposure\exposure.py:459(is_low_contrast)
     1348    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\inspect.py:2491(annotation)
      328    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\logging\__init__.py:1284(debug)
      124    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\sre_parse.py:76(__init__)
      572    0.000    0.000    0.003    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\colors.py:307(to_rgba)
       73    0.000    0.000    0.000    0.000 {built-in method _codecs.utf_8_decode}
        1    0.000    0.000    0.004    0.004 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\axes\_axes.py:93(Axes)
      524    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\toolz\_signatures.py:633(<genexpr>)
       12    0.000    0.000    0.015    0.001 C:\Anaconda\envs\tensorflow\lib\site-packages\PIL\Image.py:2556(_open_core)
       67    0.000    0.000    0.001    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pyparsing.py:3368(__init__)
      392    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\colors.py:162(<genexpr>)
      157    0.000    0.000    0.004    0.000 C:\Anaconda\envs\tensorflow\lib\traceback.py:279(line)
      108    0.000    0.000    0.003    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\dask\utils.py:439(skip_doctest)
       17    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\linalg\blas.py:279(_get_funcs)
       32    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\PIL\Image.py:418(_getdecoder)
      869    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:424(has_location)
     34/5    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pyparsing.py:3297(streamline)
        1    0.000    0.000    0.058    0.058 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\core\__init__.py:1(<module>)
        4    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\lib\index_tricks.py:162(__getitem__)
       22    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\dask\utils.py:447(<dictcomp>)
      328    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\logging\__init__.py:1528(getEffectiveLevel)
    58/10    0.000    0.000    0.002    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pyparsing.py:3266(leaveWhitespace)
        1    0.000    0.000    0.002    0.002 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\core\numerictypes.py:82(<module>)
        1    0.000    0.000    0.002    0.002 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\stats\_multivariate.py:4(<module>)
      135    0.000    0.000    0.006    0.000 C:\Anaconda\envs\tensorflow\lib\inspect.py:2079(_signature_from_builtin)
      279    0.000    0.000    0.000    0.000 {built-in method numpy.core.multiarray.add_docstring}
      139    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\_weakrefset.py:58(__iter__)
       60    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\PIL\Image.py:586(__del__)
        1    0.000    0.000    0.015    0.015 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\style\core.py:193(read_style_directory)
      101    0.000    0.000    0.009    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\toolz\curried\operator.py:14(<genexpr>)
       19    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\ipaddress.py:1460(__init__)
      136    0.000    0.000    0.000    0.000 {built-in method PIL._imaging.crc32}
      154    0.000    0.000    0.003    0.000 {built-in method builtins.next}
       48    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\contextlib.py:59(__init__)
       65    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\cbook\deprecation.py:22(_generate_deprecation_message)
        1    0.000    0.000    0.097    0.097 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\__init__.py:106(<module>)
       11    0.000    0.000    0.001    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\_lib\decorator.py:94(__init__)
       13    0.000    0.000    0.001    0.000 {built-in method _warnings.warn}
      736    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1202(<genexpr>)
       32    0.000    0.000    0.000    0.000 {method 'setimage' of 'ImagingDecoder' objects}
        1    0.000    0.000    0.000    0.000 {built-in method builtins.print}
       26    0.000    0.000    0.016    0.001 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\__init__.py:1015(rc_params_from_file)
        1    0.000    0.000    0.005    0.005 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\core\numeric.py:1(<module>)
       76    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\PIL\Image.py:794(load)
       40    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\abc.py:135(<setcomp>)
      355    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\collections\__init__.py:422(<genexpr>)
       35    0.000    0.000    0.007    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\dask\base.py:668(_normalize_function)
        1    0.000    0.000    0.003    0.003 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\lib\npyio.py:765(loadtxt)
      158    0.000    0.000    0.002    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\docstring.py:94(dedent)
   121/59    0.000    0.000    0.002    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pyparsing.py:3343(<listcomp>)
       11    0.000    0.000    0.001    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\_lib\decorator.py:168(make)
        1    0.000    0.000    0.072    0.072 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\special\__init__.py:634(<module>)
      773    0.000    0.000    0.000    0.000 {built-in method sys.getrecursionlimit}
        1    0.000    0.000    0.008    0.008 C:\Anaconda\envs\tensorflow\lib\site-packages\skimage\external\tifffile\tifffile.py:261(<module>)
       28    0.000    0.000    0.005    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pyparsing.py:2757(__init__)
      248    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\sre_compile.py:539(isstring)
       44    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\enum.py:417(_get_mixins_)
       28    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\ipaddress.py:1631(_ip_int_from_string)
       99    0.000    0.000    0.001    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\toolz\_signatures.py:821(_num_required_args)
     1341    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\_mathtext_data.py:1755(<genexpr>)
       10    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\enum.py:855(<listcomp>)
       17    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\cycler.py:349(by_key)
        4    0.000    0.000    0.001    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\skimage\transform\_warps.py:585(warp)
        1    0.000    0.000    0.005    0.005 C:\Anaconda\envs\tensorflow\lib\site-packages\skimage\color\colorconv.py:53(<module>)
      112    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\fractions.py:588(_richcmp)
      355    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\collections\__init__.py:420(<genexpr>)
       92    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\__init__.py:825(__getitem__)
       33    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\glob.py:114(_iterdir)
       79    0.000    0.000    0.002    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\docstring.py:113(dedent_interpd)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\_cm_listed.py:1(<module>)
       11    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\enum.py:837(_decompose)
      263    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pyparsing.py:340(__new__)
      220    0.000    0.000    0.000    0.000 {built-in method _struct.pack}
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\exifread\tags\makernote\canon.py:5(<module>)
      266    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\pyplot.py:2148(pad)
      252    0.000    0.000    0.000    0.000 {built-in method numpy.core.multiarray.can_cast}
      122    0.000    0.000    0.012    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\toolz\functoolz.py:281(__call__)
      222    0.000    0.000    0.000    0.000 {method 'decode' of 'bytes' objects}
       12    0.000    0.000    0.002    0.000 C:\Anaconda\envs\tensorflow\lib\enum.py:364(_create_)
       16    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\enum.py:160(<setcomp>)
