C:\Anaconda\envs\tensorflow\python.exe G:/Projekte/GitHub/TensorFlow/TensorFlow/traicy/cnn/DEBUG.py
Tue Apr 24 18:28:41 2018    restats

         3466457 function calls (3324954 primitive calls) in 4.748 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.207    0.207 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\framework\framework_lib.py:68(<module>)
        1    0.000    0.000    0.023    0.023 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\ops\lookup_ops.py:15(<module>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\data\ops\dataset_ops.py:46(Dataset)
        1    0.000    0.000    0.020    0.020 C:\Anaconda\envs\tensorflow\lib\site-packages\yaml\__init__.py:2(<module>)
        1    0.000    0.000    0.005    0.005 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\dates.py:133(<module>)
      511    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\dask\utils.py:448(<genexpr>)
       25    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\rcsetup.py:294(__call__)
    24/12    0.000    0.000    0.001    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pyparsing.py:3525(parseImpl)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\cloudpickle\cloudpickle.py:252(CloudPickler)
        1    0.000    0.000    0.001    0.001 C:\Anaconda\envs\tensorflow\lib\site-packages\skimage\color\colorlabel.py:1(<module>)
       10    0.000    0.000    0.001    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\PIL\ImageFile.py:78(__init__)
       36    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_md5}
       11    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\enum.py:765(_create_pseudo_member_)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\logging\__init__.py:1251(Logger)
        1    0.000    0.000    0.001    0.001 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\lib\function_base.py:1(<module>)
       35    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\dask\delayed.py:480(__init__)
       60    0.000    0.000    0.010    0.000 <frozen importlib._bootstrap_external>:1216(find_loader)
       32    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\copyreg.py:96(_slotnames)
       92    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\google\protobuf\internal\encoder.py:188(SpecificSizer)
        1    0.000    0.000    0.015    0.015 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\training\gen_training_ops.py:4(<module>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\core\arrayprint.py:5(<module>)
        1    0.000    0.000    0.157    0.157 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\core\api.py:5(<module>)
        1    0.000    0.000    0.058    0.058 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\plotting\_converter.py:1(<module>)
    14/10    0.000    0.000    0.001    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\__init__.py:297(wrapper)
       35    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\dask\delayed.py:32(to_task_dask)
        1    0.000    0.000    0.003    0.003 C:\Anaconda\envs\tensorflow\lib\site-packages\dask\base.py:1(<module>)
       54    0.000    0.000    0.001    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\pyplot.py:2450(<lambda>)
      231    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\enum.py:592(name)
       99    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\ipaddress.py:1883(__init__)
        1    0.000    0.000    0.006    0.006 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\core\reshape\reshape.py:3(<module>)
       54    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\docstring.py:88(__call__)
       49    0.000    0.000    0.001    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pkg_resources\_vendor\pyparsing.py:1907(__or__)
      137    0.000    0.000    0.001    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\util\tf_inspect.py:103(getdoc)
        1    0.000    0.000    0.005    0.005 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\ops\gen_dataset_ops.py:4(<module>)
        1    0.000    0.000    0.024    0.024 C:\Anaconda\envs\tensorflow\lib\http\client.py:69(<module>)
        1    0.000    0.000    0.001    0.001 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\optimize\optimize.py:17(<module>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\core\categorical.py:153(Categorical)
       97    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pyparsing.py:186(__init__)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pyparsing.py:3770(FollowedBy)
        1    0.000    0.000    0.001    0.001 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\core\panel.py:110(Panel)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\core\framework\device_attributes_pb2.py:4(<module>)
       14    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\dask\array\fft.py:112(fft_wrap)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\axes\_base.py:408(_AxesBase)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\spines.py:22(Spine)
       20    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\PIL\PngImagePlugin.py:134(call)
        1    0.000    0.000    0.003    0.003 C:\Anaconda\envs\tensorflow\lib\logging\__init__.py:24(<module>)
        1    0.000    0.000    0.004    0.004 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\ma\__init__.py:41(<module>)
       32    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\google\protobuf\text_format.py:1310(NextToken)
        1    0.000    0.000    0.009    0.009 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\ops\control_flow_grad.py:16(<module>)
        1    0.000    0.000    0.001    0.001 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\io\formats\format.py:5(<module>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\stats\moments.py:4(<module>)
        1    0.000    0.000    0.001    0.001 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\io\stata.py:11(<module>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\unittest\mock.py:8(<module>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\email\quoprimime.py:27(<module>)
        1    0.000    0.000    0.006    0.006 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\core\framework\node_def_pb2.py:4(<module>)
        1    0.000    0.000    0.000    0.000 <string>:5(LSTMStateTuple)
       40    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\colors.py:766(__init__)
       28    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\warnings.py:468(__exit__)
       17    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\enum.py:114(__prepare__)
        1    0.000    0.000    0.003    0.003 C:\Anaconda\envs\tensorflow\lib\random.py:38(<module>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\core\protobuf\cluster_pb2.py:4(<module>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\multiprocessing\context.py:317(SpawnProcess)
      269    0.000    0.000    0.000    0.000 {method 'end' of '_sre.SRE_Match' objects}
        1    0.000    0.000    0.094    0.094 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\misc\__init__.py:56(<module>)
        1    0.000    0.000    0.001    0.001 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\core\groupby.py:1041(GroupBy)
        7    0.000    0.000    0.002    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\core\ops.py:176(add_special_arithmetic_methods)
       75    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\cbook\__init__.py:518(iterable)
       79    0.000    0.000    0.001    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\docstring.py:128(<lambda>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\polynomial\hermite.py:59(<module>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\keras\_impl\keras\engine\training.py:572(Model)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\__init__.py:772(RcParams)
      163    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\framework\ops.py:1994(__getitem__)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\ops\distributions\normal.py:43(Normal)
        1    0.000    0.000    0.019    0.019 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\text.py:3(<module>)
        1    0.000    0.000    0.021    0.021 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\axes\_axes.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\ma\extras.py:10(<module>)
       10    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\PIL\Image.py:696(tobytes)
        2    0.000    0.000    0.005    0.003 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\core\generic.py:7052(_add_series_or_dataframe_operations)
        1    0.000    0.000    0.003    0.003 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\axes\_base.py:1(<module>)
        1    0.000    0.000    0.089    0.089 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\ops\resource_variable_ops.py:15(<module>)
        1    0.000    0.000    0.007    0.007 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\ops\gen_image_ops.py:4(<module>)
        1    0.000    0.000    0.009    0.009 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\core\algorithms.py:4(<module>)
       35    0.000    0.000    0.000    0.000 {method 'hexdigest' of '_hashlib.HASH' objects}
       26    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\core\numerictypes.py:230(bitname)
        2    0.000    0.000    0.006    0.003 C:\Anaconda\envs\tensorflow\lib\inspect.py:1938(_signature_fromstr)
      105    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pkg_resources\_vendor\pyparsing.py:2112(__str__)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\google\protobuf\text_encoding.py:49(<listcomp>)
       46    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\framework\dtypes.py:67(__init__)
      100    0.000    0.000    0.009    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\toolz\curried\operator.py:8(should_curry)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\core\protobuf\saver_pb2.py:4(<module>)
        1    0.000    0.000    0.003    0.003 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\backend_bases.py:33(<module>)
       20    0.000    0.000    0.000    0.000 {built-in method _imp.exec_builtin}
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\inspect.py:2683(Signature)
      250    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\google\protobuf\descriptor.py:293(<genexpr>)
        1    0.000    0.000    0.018    0.018 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\ops\variable_scope.py:16(<module>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\core\protobuf\queue_runner_pb2.py:4(<module>)
       52    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pkg_resources\__init__.py:752(__iter__)
       14    0.000    0.000    0.002    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pkg_resources\__init__.py:1893(get_metadata_lines)
        9    0.000    0.000    0.009    0.001 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\framework\ops.py:5460(register_proto_function)
        1    0.000    0.000    0.001    0.001 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\keras\_impl\keras\layers\serialization.py:16(<module>)
       20    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pyparsing.py:1545(resetCache)
       11    0.000    0.000    0.002    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\artist.py:1087(__init__)
       49    0.000    0.000    0.001    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\core\config.py:723(inner)
        1    0.000    0.000    0.014    0.014 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\ops\data_flow_grad.py:16(<module>)
        1    0.000    0.000    0.086    0.086 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\keras\_impl\keras\utils\__init__.py:16(<module>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\special\__init__.py:653(<listcomp>)
        1    0.000    0.000    0.007    0.007 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\framework\test_util.py:17(<module>)
      110    0.000    0.000    0.000    0.000 {built-in method _imp.exec_dynamic}
      284    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pkg_resources\_vendor\packaging\version.py:332(_parse_local_version)
       61    0.000    0.000    0.002    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3251(<listcomp>)
     20/8    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3506(parseImpl)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\colors.py:64(__init__)
        1    0.000    0.000    0.003    0.003 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\core\panel.py:3(<module>)
        1    0.000    0.000    0.001    0.001 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\backends\backend_agg.py:21(<module>)
       33    0.000    0.000    0.000    0.000 {built-in method numpy.core.multiarray.empty}
      556    0.000    0.000    0.000    0.000 {built-in method builtins.globals}
        1    0.000    0.000    0.011    0.011 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\testing\nose_tools\utils.py:4(<module>)
       26    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\ma\core.py:6555(getdoc)
      170    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pkg_resources\_vendor\pyparsing.py:2020(setWhitespaceChars)
       34    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\google\protobuf\text_format.py:1054(_SkipWhitespace)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\core\indexes\interval.py:101(IntervalIndex)
      281    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pyparsing.py:2634(<genexpr>)
     10/8    0.000    0.000    0.001    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\google\protobuf\text_format.py:637(_MergeField)
      124    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pyparsing.py:2131(__str__)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\core\reshape\merge.py:3(<module>)
       12    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\sre_compile.py:381(_bytes_to_codes)
        1    0.000    0.000    0.101    0.101 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\ndimage\__init__.py:127(<module>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\dask\array\random.py:25(RandomState)
       92    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
      171    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\socket.py:86(<lambda>)
      163    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\inspect.py:64(ismodule)
       39    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\inspect.py:2796(replace)
        1    0.000    0.000    0.008    0.008 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\data\ops\dataset_ops.py:15(<module>)
        1    0.000    0.000    0.001    0.001 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\linalg\blas.py:184(<module>)
        1    0.000    0.000    0.004    0.004 C:\Anaconda\envs\tensorflow\lib\plistlib.py:47(<module>)
        1    0.000    0.000    0.066    0.066 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\estimator\estimator.py:16(<module>)
        1    0.000    0.000    0.010    0.010 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\sparse\__init__.py:220(<module>)
        1    0.000    0.000    0.071    0.071 C:\Anaconda\envs\tensorflow\lib\site-packages\skimage\util\__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\dask\utils.py:1(<module>)
      145    0.000    0.000    0.000    0.000 {built-in method _struct.pack}
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\io\pytables.py:2215(Fixed)
    38/21    0.000    0.000    0.001    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\toolz\functoolz.py:821(has_keywords)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\cloudpickle\cloudpickle.py:42(<module>)
        2    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\axes\_subplots.py:165(subplot_class_factory)
       61    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\os.py:734(encodekey)
       48    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\collections\__init__.py:877(__getitem__)
        1    0.000    0.000    0.005    0.005 C:\Anaconda\envs\tensorflow\lib\pathlib.py:1(<module>)
      806    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pkg_resources\__init__.py:2077(__bool__)
       21    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\rcsetup.py:306(<listcomp>)
        1    0.000    0.000    0.001    0.001 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\core\window.py:1338(Expanding)
       51    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pkg_resources\__init__.py:1005(_added_new)
      170    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\socket.py:81(<lambda>)
      152    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\inspect.py:81(ismethod)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\framework\tensor_util.py:16(<module>)
      291    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\__init__.py:781(<genexpr>)
       28    0.000    0.000    0.003    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\__init__.py:792(__init__)
       86    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pyparsing.py:3417(<genexpr>)
        1    0.000    0.000    0.001    0.001 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\core\window.py:1073(Rolling)
       22    0.000    0.000    0.001    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\dask\array\chunk.py:15(keepdims_wrapper)
        5    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\weakref.py:102(__init__)
       48    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\core\fromnumeric.py:50(_wrapfunc)
      169    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\socket.py:76(<lambda>)
       17    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\google\protobuf\internal\python_message.py:935(__eq__)
       39    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\google\protobuf\symbol_database.py:116(RegisterFileDescriptor)
       19    0.000    0.000    0.001    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\util\deprecation.py:50(_add_deprecated_arg_notice_to_docstring)
      101    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\client\session.py:124(<lambda>)
        7    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\dateutil\parser.py:298(_convert)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\collections.py:1260(EventCollection)
       17    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\enum.py:65(__init__)
        1    0.000    0.000    0.006    0.006 C:\Anaconda\envs\tensorflow\lib\platform.py:10(<module>)
    36/11    0.000    0.000    0.003    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3702(leaveWhitespace)
       88    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\six.py:141(__init__)
       63    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\google\protobuf\internal\encoder.py:645(BoolEncoder)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\dask\array\ma.py:1(<module>)
       48    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\configparser.py:1131(_unify_values)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\offsetbox.py:1267(OffsetImage)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\core\ops.py:5(<module>)
        8    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\core\generic.py:7375(_make_logical_function)
      100    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\toolz\_signatures.py:816(check_required_args)
        1    0.000    0.000    0.008    0.008 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\ops\sparse_grad.py:16(<module>)
        1    0.000    0.000    0.091    0.091 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\interpolate\__init__.py:172(<module>)
        1    0.000    0.000    0.003    0.003 C:\Anaconda\envs\tensorflow\lib\site-packages\pytz\__init__.py:9(<module>)
       16    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\cycler.py:55(_process_keys)
        1    0.000    0.000    0.006    0.006 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\tri\__init__.py:3(<module>)
       82    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pkg_resources\_vendor\pyparsing.py:340(__new__)
        1    0.000    0.000    0.166    0.166 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\framework\function.py:18(<module>)
       40    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\rcsetup.py:652(__call__)
       58    0.000    0.000    0.002    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pyparsing.py:3270(<listcomp>)
        1    0.000    0.000    0.001    0.001 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\image.py:5(<module>)
        1    0.000    0.000    0.000    0.000 {built-in method time.localtime}
       43    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\compat\_inspect.py:98(getargspec)
       24    0.000    0.000    0.001    0.000 C:\Anaconda\envs\tensorflow\lib\pickle.py:687(save_bytes)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\core\protobuf\saved_model_pb2.py:4(<module>)
        1    0.000    0.000    0.008    0.008 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\core\categorical.py:3(<module>)
       12    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\core\generic.py:7320(_make_stat_function_ddof)
      137    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\core\computation\expr.py:145(<lambda>)
       17    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\enum.py:135(<dictcomp>)
      172    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\socket.py:91(<lambda>)
       11    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\_lib\decorator.py:151(update)
       25    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\rcsetup.py:62(<dictcomp>)
       99    0.000    0.000    0.001    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\toolz\_signatures.py:825(<listcomp>)
      136    0.000    0.000    0.000    0.000 {method 'issuperset' of 'frozenset' objects}
       19    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\testing\nose_tools\nosetester.py:554(_numpy_tester)
       34    0.000    0.000    0.001    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\ops\resource_variable_ops.py:911(_from_proto_fn)
        1    0.000    0.000    0.037    0.037 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\keras\_impl\keras\utils\data_utils.py:15(<module>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\io\common.py:1(<module>)
        1    0.000    0.000    0.176    0.176 C:\Anaconda\envs\tensorflow\lib\site-packages\skimage\io\_plugins\matplotlib_plugin.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\markers.py:109(MarkerStyle)
       20    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:232(_requires_builtin_wrapper)
     10/2    0.000    0.000    0.001    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3356(parseImpl)
        1    0.000    0.000    0.002    0.002 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\special\basic.py:5(<module>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\ctypes\wintypes.py:143(WIN32_FIND_DATAA)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\compat\numpy\function.py:19(<module>)
        1    0.000    0.000    0.052    0.052 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\colorbar.py:20(<module>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\_cm.py:7(<module>)
        1    0.000    0.000    0.031    0.031 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\contour.py:3(<module>)
